obligacion,valor pago,fecha,cod
1023457875,5520370,9/09/2020,recaudo
1023457876,3214738,8/09/2020,recaudo
1023457877,6545939,7/09/2020,recaudo
1023457878,6796436,6/09/2020,recaudo
1023457879,8737448,5/09/2020,recaudo
1023457880,7769038,4/09/2020,recaudo
1023457881,2740107,3/09/2020,recaudo
1023457882,9540482,2/09/2020,recaudo
1023457883,2706840,1/09/2020,recaudo
1023457884,1716940,31/08/2020,recaudo
1023457885,7488609,30/08/2020,recaudo
1023457886,9524027,29/08/2020,recaudo
1023457887,6443940,28/08/2020,recaudo
1023457888,1943116,27/08/2020,recaudo
1023457889,2427666,26/08/2020,recaudo
1023457890,2109642,25/08/2020,recaudo
1023457891,2092727,24/08/2020,recaudo
1023457892,8949841,23/08/2020,recaudo
1023457893,4012248,22/08/2020,recaudo
1023457894,4783159,21/08/2020,recaudo
1023457895,3451599,20/08/2020,recaudo
1023457896,7976212,19/08/2020,recaudo
1023457897,8903934,18/08/2020,recaudo
1023457898,6163349,17/08/2020,recaudo
1023457899,8553391,16/08/2020,recaudo
1023457900,6535578,15/08/2020,recaudo
1023457901,1392685,14/08/2020,recaudo
1023457902,9730144,13/08/2020,recaudo
1023457903,4165278,12/08/2020,recaudo
1023457904,8586206,11/08/2020,recaudo
1023457905,8540622,10/08/2020,recaudo
1023457906,2616359,9/08/2020,recaudo
1023457907,3594206,8/08/2020,recaudo
1023457908,6576149,7/08/2020,recaudo
1023457909,46060,6/08/2020,recaudo
1023457910,9869459,5/08/2020,recaudo
1023457911,7352778,4/08/2020,recaudo
1023457912,5829117,3/08/2020,recaudo
1023457913,9230698,2/08/2020,recaudo
1023457914,9179339,1/08/2020,recaudo
1023457915,88225,31/07/2020,recaudo
1023457916,4831520,30/07/2020,recaudo
1023457917,9438459,29/07/2020,recaudo
1023457918,302870,28/07/2020,recaudo
1023457919,3369722,27/07/2020,recaudo
1023457920,9814491,26/07/2020,recaudo
1023457921,1031073,25/07/2020,recaudo
1023457922,325609,24/07/2020,recaudo
1023457923,4202627,23/07/2020,recaudo
1023457924,7919401,22/07/2020,recaudo
1023457925,6001946,21/07/2020,recaudo
1023457926,7106396,16/09/2020,recaudo
1023457927,5047822,15/09/2020,recaudo
1023457928,4060855,14/09/2020,recaudo
1023457929,5119636,13/09/2020,recaudo
1023457930,6005349,12/09/2020,recaudo
1023457931,1689415,11/09/2020,recaudo
1023457932,5909687,10/09/2020,recaudo
1023457933,8624908,9/09/2020,recaudo
1023457934,1543283,8/09/2020,recaudo
1023457935,3587011,7/09/2020,recaudo
1023457936,9458527,6/09/2020,recaudo
1023457937,9052622,5/09/2020,recaudo
1023457938,4860261,4/09/2020,recaudo
1023457939,3343066,3/09/2020,recaudo
1023457940,7536067,2/09/2020,recaudo
1023457941,5929380,1/09/2020,recaudo
1023457942,2265236,31/08/2020,recaudo
1023457943,5727874,30/08/2020,recaudo
1023457944,2525538,29/08/2020,recaudo
1023457945,9329646,28/08/2020,recaudo
1023457946,2266877,27/08/2020,recaudo
1023457947,3680016,26/08/2020,recaudo
1023457948,3439309,25/08/2020,recaudo
1023457949,8680205,24/08/2020,recaudo
1023457950,3649265,23/08/2020,recaudo
1023457951,3123293,22/08/2020,recaudo
1023457952,1861349,21/08/2020,recaudo
1023457953,8490226,20/08/2020,recaudo
1023457954,5161319,19/08/2020,recaudo
1023457955,5815399,18/08/2020,recaudo
1023457956,9775526,17/08/2020,recaudo
1023457957,6982161,16/08/2020,recaudo
1023457958,2813229,15/08/2020,recaudo
1023457959,9887529,27/09/2020,recaudo
1023457960,5068895,26/09/2020,recaudo
1023457961,9179216,25/09/2020,recaudo
1023457962,6917381,24/09/2020,recaudo
1023457963,326422,23/09/2020,recaudo
1023457964,9391347,22/09/2020,recaudo
1023457965,387167,21/09/2020,recaudo
1023457966,921460,20/09/2020,recaudo
1023457967,3723647,19/09/2020,recaudo
1023457968,3556237,18/09/2020,recaudo
1023457969,733679,17/09/2020,recaudo
1023457970,5155778,16/09/2020,recaudo
1023457971,9967936,15/09/2020,recaudo
1023457972,1890248,14/09/2020,recaudo
1023457973,902704,13/09/2020,recaudo
1023457974,6767869,12/09/2020,recaudo
1023457975,6728767,11/09/2020,recaudo
1023457976,4441711,10/09/2020,recaudo
1023457977,551310,9/09/2020,recaudo
1023457978,6539538,8/09/2020,recaudo
1023457979,9954745,7/09/2020,recaudo
1023457980,2976967,6/09/2020,recaudo
1023457981,6241533,5/09/2020,recaudo
1023457982,9106057,4/09/2020,recaudo
1023457983,2555649,3/09/2020,recaudo
1023457984,9601334,2/09/2020,recaudo
1023457985,3706714,1/09/2020,recaudo
1023457986,8680779,31/08/2020,recaudo
1023457987,6796105,30/08/2020,recaudo
1023457988,3020021,29/08/2020,recaudo
1023457989,3414399,28/08/2020,recaudo
1023457990,574263,27/08/2020,recaudo
1023457991,8868053,26/08/2020,recaudo
1023457992,5328297,25/08/2020,recaudo
1023457993,5486058,24/08/2020,recaudo
1023457994,9291118,23/08/2020,recaudo
1023457995,71661,22/08/2020,recaudo
1023457996,9303055,21/08/2020,recaudo
1023457997,4174579,20/08/2020,recaudo
1023457998,5288907,19/08/2020,recaudo
1023457999,3549953,18/08/2020,recaudo
1023458000,9866887,17/08/2020,recaudo
1023458001,8789199,16/08/2020,recaudo
1023458002,2780405,15/08/2020,recaudo
1023458003,4507871,14/08/2020,recaudo
1023458004,4353221,13/08/2020,recaudo
1023458005,480407,12/08/2020,recaudo
1023458006,4840348,11/08/2020,recaudo
1023458007,9674753,10/08/2020,recaudo
1023458008,5788600,9/08/2020,recaudo
1023458009,3862462,8/08/2020,recaudo
1023458010,7451035,7/08/2020,recaudo
1023458011,1199093,6/08/2020,recaudo
1023458012,8877567,5/08/2020,recaudo
1023458013,1549281,4/08/2020,recaudo
1023458014,1328164,3/08/2020,recaudo
1023458015,61258,2/08/2020,recaudo
1023458016,3273412,1/08/2020,recaudo
1023458017,2188215,31/07/2020,recaudo
1023458018,9174358,30/07/2020,recaudo
1023458019,473569,29/07/2020,recaudo
1023458020,8771866,28/07/2020,recaudo
1023458021,3872435,27/07/2020,recaudo
1023458022,3666214,26/07/2020,recaudo
1023458023,6080133,25/07/2020,recaudo
1023458024,861094,24/07/2020,recaudo
1023458025,1208596,23/07/2020,recaudo
1023458026,5870698,22/07/2020,recaudo
1023458027,3054733,21/07/2020,recaudo
1023458028,2383297,16/09/2020,recaudo
1023458029,590475,15/09/2020,recaudo
1023458030,9770824,14/09/2020,recaudo
1023458031,6463204,13/09/2020,recaudo
1023458032,3897677,12/09/2020,recaudo
1023458033,3887929,11/09/2020,recaudo
1023458034,280780,10/09/2020,recaudo
1023458035,6855975,9/09/2020,recaudo
1023458036,1610909,8/09/2020,recaudo
1023458037,1136948,7/09/2020,recaudo
1023458038,7137326,6/09/2020,recaudo
1023458039,1694081,5/09/2020,recaudo
1023458040,2703962,4/09/2020,recaudo
1023458041,2076343,3/09/2020,recaudo
1023458042,3398895,2/09/2020,recaudo
1023458043,6827837,1/09/2020,recaudo
1023458044,9321525,31/08/2020,recaudo
1023458045,8450683,30/08/2020,recaudo
1023458046,1889583,29/08/2020,recaudo
1023458047,7125136,28/08/2020,recaudo
1023458048,2270232,27/08/2020,recaudo
1023458049,5201388,26/08/2020,recaudo
1023458050,4254121,25/08/2020,recaudo
1023458051,5763657,24/08/2020,recaudo
1023458052,2654771,23/08/2020,recaudo
1023458053,4939647,22/08/2020,recaudo
1023458054,7887619,21/08/2020,recaudo
1023458055,9844043,20/08/2020,recaudo
1023458056,3256553,19/08/2020,recaudo
1023458057,9238690,18/08/2020,recaudo
1023458058,7670935,17/08/2020,recaudo
1023458059,4194903,16/08/2020,recaudo
1023458060,8988545,15/08/2020,recaudo
1023458061,8228000,27/09/2020,recaudo
1023458062,6029100,26/09/2020,recaudo
1023458063,65033,25/09/2020,recaudo
1023458064,7807402,24/09/2020,recaudo
1023458065,4898155,23/09/2020,recaudo
1023458066,1731271,22/09/2020,recaudo
1023458067,2284360,21/09/2020,recaudo
1023458068,2644138,20/09/2020,recaudo
1023458069,8365004,19/09/2020,recaudo
1023458070,5981634,18/09/2020,recaudo
1023458071,6917643,17/09/2020,recaudo
1023458072,5007463,16/09/2020,recaudo
1023458073,545815,15/09/2020,recaudo
1023458074,7350551,14/09/2020,recaudo
1023458075,2813395,13/09/2020,recaudo
1023458076,2718417,12/09/2020,recaudo
1023458077,7845861,11/09/2020,recaudo
1023458078,7106446,10/09/2020,recaudo
1023458079,5168622,9/09/2020,recaudo
1023458080,2516857,8/09/2020,recaudo
1023458081,6462850,7/09/2020,recaudo
1023458082,9804259,6/09/2020,recaudo
1023458083,8283247,5/09/2020,recaudo
1023458084,7391365,4/09/2020,recaudo
1023458085,3869077,3/09/2020,recaudo
1023458086,2536474,2/09/2020,recaudo
1023458087,689889,1/09/2020,recaudo
1023458088,471191,31/08/2020,recaudo
1023458089,8573073,30/08/2020,recaudo
1023458090,7167352,29/08/2020,recaudo
1023458091,3950416,28/08/2020,recaudo
1023458092,5913835,27/08/2020,recaudo
1023458093,638137,26/08/2020,recaudo
1023458094,8364622,25/08/2020,recaudo
1023458095,8339182,24/08/2020,recaudo
1023458096,5855336,23/08/2020,recaudo
1023458097,3162275,22/08/2020,recaudo
1023458098,9719702,21/08/2020,recaudo
1023458099,6088959,20/08/2020,recaudo
1023458100,9314350,19/08/2020,recaudo
1023458101,8340632,18/08/2020,recaudo
1023458102,3350338,17/08/2020,recaudo
1023458103,3178779,16/08/2020,recaudo
1023458104,1741323,15/08/2020,recaudo
1023458105,3566446,14/08/2020,recaudo
1023458106,928278,13/08/2020,recaudo
1023458107,2780494,12/08/2020,recaudo
1023458108,6317615,11/08/2020,recaudo
1023458109,8404656,10/08/2020,recaudo
1023458110,3128123,9/08/2020,recaudo
1023458111,3321926,8/08/2020,recaudo
1023458112,3735495,7/08/2020,recaudo
1023458113,3280274,6/08/2020,recaudo
1023458114,2141653,5/08/2020,recaudo
1023458115,9118557,4/08/2020,recaudo
1023458116,4234769,3/08/2020,recaudo
1023458117,6291403,2/08/2020,recaudo
1023458118,4136060,1/08/2020,recaudo
1023458119,3452940,31/07/2020,recaudo
1023458120,2705107,30/07/2020,recaudo
1023458121,2712307,29/07/2020,recaudo
1023458122,8603063,28/07/2020,recaudo
1023458123,1786719,27/07/2020,recaudo
1023458124,3434907,26/07/2020,recaudo
1023458125,5652452,25/07/2020,recaudo
1023458126,6468430,24/07/2020,recaudo
1023458127,1199784,23/07/2020,recaudo
1023458128,4381295,22/07/2020,recaudo
1023458129,7451494,21/07/2020,recaudo
1023458130,1540653,16/09/2020,recaudo
1023458131,1538325,15/09/2020,recaudo
1023458132,2564874,14/09/2020,recaudo
1023458133,3687214,13/09/2020,recaudo
1023458134,3512914,12/09/2020,recaudo
1023458135,9366620,11/09/2020,recaudo
1023458136,1227524,10/09/2020,recaudo
1023458137,5985977,9/09/2020,recaudo
1023458138,1046812,8/09/2020,recaudo
1023458139,3086286,7/09/2020,recaudo
1023458140,3583099,6/09/2020,recaudo
1023458141,7395241,5/09/2020,recaudo
1023458142,1802731,4/09/2020,recaudo
1023458143,1669170,3/09/2020,recaudo
1023458144,8554454,2/09/2020,recaudo
1023458145,4216755,1/09/2020,recaudo
1023458146,2413590,31/08/2020,recaudo
1023458147,2140257,30/08/2020,recaudo
1023458148,493865,29/08/2020,recaudo
1023458149,2937451,28/08/2020,recaudo
1023458150,6042284,27/08/2020,recaudo
1023458151,5748316,26/08/2020,recaudo
1023458152,2933511,25/08/2020,recaudo
1023458153,5777455,24/08/2020,recaudo
1023458154,5063646,23/08/2020,recaudo
1023458155,5637475,22/08/2020,recaudo
1023458156,140120,21/08/2020,recaudo
1023458157,3130610,20/08/2020,recaudo
1023458158,443128,19/08/2020,recaudo
1023458159,3136778,18/08/2020,recaudo
1023458160,5191020,17/08/2020,recaudo
1023458161,1827998,16/08/2020,recaudo
1023458162,9546853,15/08/2020,recaudo
1023458163,5064124,27/09/2020,recaudo
1023458164,1169870,26/09/2020,recaudo
1023458165,518387,25/09/2020,recaudo
1023458166,1705029,24/09/2020,recaudo
1023458167,9719813,23/09/2020,recaudo
1023458168,4281795,22/09/2020,recaudo
1023458169,4433016,21/09/2020,recaudo
1023458170,3556145,20/09/2020,recaudo
1023458171,8625733,19/09/2020,recaudo
1023458172,2033508,18/09/2020,recaudo
1023458173,8562725,17/09/2020,recaudo
1023458174,6653853,16/09/2020,recaudo
1023458175,4804403,15/09/2020,recaudo
1023458176,3058609,14/09/2020,recaudo
1023458177,9956418,13/09/2020,recaudo
1023458178,3985699,12/09/2020,recaudo
1023458179,2111478,11/09/2020,recaudo
1023458180,8642665,10/09/2020,recaudo
1023458181,5687644,9/09/2020,recaudo
1023458182,998695,8/09/2020,recaudo
1023458183,8520007,7/09/2020,recaudo
1023458184,3722242,6/09/2020,recaudo
1023458185,5672160,5/09/2020,recaudo
1023458186,8948628,4/09/2020,recaudo
1023458187,2899351,3/09/2020,recaudo
1023458188,6827822,2/09/2020,recaudo
1023458189,5814195,1/09/2020,recaudo
1023458190,7435776,31/08/2020,recaudo
1023458191,936658,30/08/2020,recaudo
1023458192,1285206,29/08/2020,recaudo
1023458193,6045935,28/08/2020,recaudo
1023458194,683597,27/08/2020,recaudo
1023458195,6303987,26/08/2020,recaudo
1023458196,2640233,25/08/2020,recaudo
1023458197,4726907,24/08/2020,recaudo
1023458198,4752206,23/08/2020,recaudo
1023458199,7321338,22/08/2020,recaudo
1023458200,9363436,21/08/2020,recaudo
1023458201,6913628,20/08/2020,recaudo
1023458202,5666349,19/08/2020,recaudo
1023458203,2376024,18/08/2020,recaudo
1023458204,1645375,17/08/2020,recaudo
1023458205,7008252,16/08/2020,recaudo
1023458206,8442826,15/08/2020,recaudo
1023458207,24184,14/08/2020,recaudo
1023458208,3298346,13/08/2020,recaudo
1023458209,2545576,12/08/2020,recaudo
1023458210,5550870,11/08/2020,recaudo
1023458211,7446861,10/08/2020,recaudo
1023458212,7426396,9/08/2020,recaudo
1023458213,4546815,8/08/2020,recaudo
1023458214,639254,7/08/2020,recaudo
1023458215,1115442,6/08/2020,recaudo
1023458216,4957021,5/08/2020,recaudo
1023458217,4217877,4/08/2020,recaudo
1023458218,3088593,3/08/2020,recaudo
1023458219,752011,2/08/2020,recaudo
1023458220,9291532,1/08/2020,recaudo
1023458221,8794690,31/07/2020,recaudo
1023458222,7908123,30/07/2020,recaudo
1023458223,2185458,29/07/2020,recaudo
1023458224,9366070,28/07/2020,recaudo
1023458225,8565594,27/07/2020,recaudo
1023458226,1356167,26/07/2020,recaudo
1023458227,3335124,25/07/2020,recaudo
1023458228,3911324,24/07/2020,recaudo
1023458229,2882620,23/07/2020,recaudo
1023458230,995243,22/07/2020,recaudo
1023458231,7634707,21/07/2020,recaudo
1023458232,4700556,16/09/2020,recaudo
1023458233,4312111,15/09/2020,recaudo
1023458234,8255655,14/09/2020,recaudo
1023458235,4870174,13/09/2020,recaudo
1023458236,6784728,12/09/2020,recaudo
1023458237,9318692,11/09/2020,recaudo
1023458238,4421834,10/09/2020,recaudo
1023458239,5642946,9/09/2020,recaudo
1023458240,8586979,8/09/2020,recaudo
1023458241,7516144,7/09/2020,recaudo
1023458242,5235368,6/09/2020,recaudo
1023458243,6992643,5/09/2020,recaudo
1023458244,3933615,4/09/2020,recaudo
1023458245,9350442,3/09/2020,recaudo
1023458246,7357904,2/09/2020,recaudo
1023458247,7459749,1/09/2020,recaudo
1023458248,7080639,31/08/2020,recaudo
1023458249,295423,30/08/2020,recaudo
1023458250,9757821,29/08/2020,recaudo
1023458251,5930402,28/08/2020,recaudo
1023458252,5108261,27/08/2020,recaudo
1023458253,159397,26/08/2020,recaudo
1023458254,2080509,25/08/2020,recaudo
1023458255,5359795,24/08/2020,recaudo
1023458256,2885680,23/08/2020,recaudo
1023458257,8681142,22/08/2020,recaudo
1023458258,5539126,21/08/2020,recaudo
1023458259,2618813,20/08/2020,recaudo
1023458260,1181470,19/08/2020,recaudo
1023458261,6364141,18/08/2020,recaudo
1023458262,8024694,17/08/2020,recaudo
1023458263,693681,16/08/2020,recaudo
1023458264,7359518,15/08/2020,recaudo
1023458265,6430106,27/09/2020,recaudo
1023458266,744776,26/09/2020,recaudo
1023458267,8567822,25/09/2020,recaudo
1023458268,4389354,24/09/2020,recaudo
1023458269,9841428,23/09/2020,recaudo
1023458270,4257405,22/09/2020,recaudo
1023458271,1070264,21/09/2020,recaudo
1023458272,3549685,20/09/2020,recaudo
1023458273,8800167,19/09/2020,recaudo
1023458274,2679234,18/09/2020,recaudo
1023458275,6693784,17/09/2020,recaudo
1023458276,6218598,16/09/2020,recaudo
1023458277,1713448,15/09/2020,recaudo
1023458278,3469051,14/09/2020,recaudo
1023458279,1991727,13/09/2020,recaudo
1023458280,64601,12/09/2020,recaudo
1023458281,5054115,11/09/2020,recaudo
1023458282,3904688,10/09/2020,recaudo
1023458283,9494909,9/09/2020,recaudo
1023458284,7129152,8/09/2020,recaudo
1023458285,7389786,7/09/2020,recaudo
1023458286,6895654,6/09/2020,recaudo
1023458287,6437464,5/09/2020,recaudo
1023458288,6713742,4/09/2020,recaudo
1023458289,519816,3/09/2020,recaudo
1023458290,7773180,2/09/2020,recaudo
1023458291,3936245,1/09/2020,recaudo
1023458292,9651736,31/08/2020,recaudo
1023458293,6539692,30/08/2020,recaudo
1023458294,3460441,29/08/2020,recaudo
1023458295,3527429,28/08/2020,recaudo
1023458296,1627392,27/08/2020,recaudo
1023458297,8431626,26/08/2020,recaudo
1023458298,5284012,25/08/2020,recaudo
1023458299,6430818,24/08/2020,recaudo
1023458300,5368389,23/08/2020,recaudo
1023458301,3265181,22/08/2020,recaudo
1023458302,6227014,21/08/2020,recaudo
1023458303,3834700,20/08/2020,recaudo
1023458304,2293021,19/08/2020,recaudo
1023458305,1620238,18/08/2020,recaudo
1023458306,6103051,17/08/2020,recaudo
1023458307,8917429,16/08/2020,recaudo
1023458308,7753417,15/08/2020,recaudo
1023458309,9553811,14/08/2020,recaudo
1023458310,5663132,13/08/2020,recaudo
1023458311,6467982,12/08/2020,recaudo
1023458312,5802889,11/08/2020,recaudo
1023458313,4163531,10/08/2020,recaudo
1023458314,5375013,9/08/2020,recaudo
1023458315,2283030,8/08/2020,recaudo
1023458316,7277661,7/08/2020,recaudo
1023458317,9471673,6/08/2020,recaudo
1023458318,5010554,5/08/2020,recaudo
1023458319,4448288,4/08/2020,recaudo
1023458320,5070760,3/08/2020,recaudo
1023458321,4289594,2/08/2020,recaudo
1023458322,2592884,1/08/2020,recaudo
1023458323,5056929,31/07/2020,recaudo
1023458324,6676137,30/07/2020,recaudo
1023458325,329291,29/07/2020,recaudo
1023458326,4376718,28/07/2020,recaudo
1023458327,8721913,27/07/2020,recaudo
1023458328,4124813,26/07/2020,recaudo
1023458329,8316236,25/07/2020,recaudo
1023458330,5625513,24/07/2020,recaudo
1023458331,1193662,23/07/2020,recaudo
1023458332,679624,22/07/2020,recaudo
1023458333,7789109,21/07/2020,recaudo
1023458334,5099276,16/09/2020,recaudo
1023458335,9678306,15/09/2020,recaudo
1023458336,5632589,14/09/2020,recaudo
1023458337,8077646,13/09/2020,recaudo
1023458338,8244371,12/09/2020,recaudo
1023458339,2931207,11/09/2020,recaudo
1023458340,7649096,10/09/2020,recaudo
1023458341,4126169,9/09/2020,recaudo
1023458342,7839750,8/09/2020,recaudo
1023458343,8863478,7/09/2020,recaudo
1023458344,878248,6/09/2020,recaudo
1023458345,5599868,5/09/2020,recaudo
1023458346,4703364,4/09/2020,recaudo
1023458347,3531680,3/09/2020,recaudo
1023458348,3566082,2/09/2020,recaudo
1023458349,2949188,1/09/2020,recaudo
1023458350,525361,31/08/2020,recaudo
1023458351,202118,30/08/2020,recaudo
1023458352,4015622,29/08/2020,recaudo
1023458353,642989,28/08/2020,recaudo
1023458354,5450483,27/08/2020,recaudo
1023458355,2966402,26/08/2020,recaudo
1023458356,3074051,25/08/2020,recaudo
1023458357,856341,24/08/2020,recaudo
1023458358,7385300,23/08/2020,recaudo
1023458359,882629,22/08/2020,recaudo
1023458360,429841,21/08/2020,recaudo
1023458361,3059551,20/08/2020,recaudo
1023458362,753125,19/08/2020,recaudo
1023458363,2321562,18/08/2020,recaudo
1023458364,3080674,17/08/2020,recaudo
1023458365,1332668,16/08/2020,recaudo
1023458366,3706601,15/08/2020,recaudo
1023458367,2948488,27/09/2020,recaudo
1023458368,3225339,26/09/2020,recaudo
1023458369,5086454,25/09/2020,recaudo
1023458370,1721242,24/09/2020,recaudo
1023458371,8906519,23/09/2020,recaudo
1023458372,9361815,22/09/2020,recaudo
1023458373,503127,21/09/2020,recaudo
1023458374,6992468,20/09/2020,recaudo
1023458375,6754696,19/09/2020,recaudo
1023458376,9235604,18/09/2020,recaudo
1023458377,2552887,17/09/2020,recaudo
1023458378,4732901,16/09/2020,recaudo
1023458379,5115875,15/09/2020,recaudo
1023458380,7574477,14/09/2020,recaudo
1023458381,7964439,13/09/2020,recaudo
1023458382,395405,12/09/2020,recaudo
1023458383,770728,11/09/2020,recaudo
1023458384,9270671,10/09/2020,recaudo
1023458385,3960669,9/09/2020,recaudo
1023458386,7488456,8/09/2020,recaudo
1023458387,3276523,7/09/2020,recaudo
1023458388,4023614,6/09/2020,recaudo
1023458389,6894726,5/09/2020,recaudo
1023458390,2791463,4/09/2020,recaudo
1023458391,698998,3/09/2020,recaudo
1023458392,670383,2/09/2020,recaudo
1023458393,2221213,1/09/2020,recaudo
1023458394,6397291,31/08/2020,recaudo
1023458395,1303463,30/08/2020,recaudo
1023458396,2155017,29/08/2020,recaudo
1023458397,472928,28/08/2020,recaudo
1023458398,411485,27/08/2020,recaudo
1023458399,8465589,26/08/2020,recaudo
1023458400,451292,25/08/2020,recaudo
1023458401,2645476,24/08/2020,recaudo
1023458402,1018874,23/08/2020,recaudo
1023458403,7063716,22/08/2020,recaudo
